Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,Dividends,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Stock Splits,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM,AAPL,AMZN,BA,CAT,CVX,GOOGL,GS,JNJ,JPM,KO,MCD,MSFT,NKE,NVDA,PFE,SOFI,TSLA,UNH,WMT,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/7/2024,233.8716888,192.7200012,179.1100006,341.8813477,154.7125854,186.0695648,486.9229126,146.9367981,207.6979675,62.50417328,248.579483,452.2380066,70.63282013,128.420166,28.25613976,7.329999924,252.6399994,511.5867615,69.25869751,113.3583908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.6953122,196.1900024,183.7200012,343.9873978,156.161436,187.7753505,487.6845998,147.9312054,209.240497,63.0266009,252.7302129,455.5255071,72.31668104,131.3697074,28.42121006,7.429999828,265.6000061,526.9332944,69.61688129,114.2931273,232.5646438,190.8300018,178.8800049,334.0405382,153.0777478,184.4635384,471.1745447,146.5724981,204.4052534,62.44502904,248.2434749,449.7176047,70.56348517,127.1603585,27.99396895,7.010000229,251.7299957,510.0282793,68.95026443,111.7545902,235.9470026,194.5599976,183.5,335.2863775,153.6455381,184.4635384,475.072067,147.7638308,204.8699918,62.87874594,250.6647328,451.5805065,72.30677389,130.5398337,28.18816996,7.059999943,255.9700012,520.3916436,68.95026443,112.4334957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62631300,40683200,5189000,3394300,5661200,16474000,3568200,6711400,10719700,8207500,3393600,14429400,20775800,208326200,30534400,57035700,146912900,5128000,10171100,13032500
16/7/2024,234.290741,193.0200043,186.0500031,356.5248108,154.448288,183.4660034,497.5965271,148.6794739,211.2279968,63.35188675,254.2521362,447.8148499,72.11857605,126.3404846,28.64454079,7.75,256.5599976,544.8408813,69.63677979,114.1750488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.7374697,196.6199951,187.4400024,358.2057042,154.9769121,188.2142482,501.1280433,148.7484008,211.3466634,63.39131624,254.2916755,452.5767169,72.26715312,129.0200634,28.70280035,7.820000172,258.6199951,545.8831614,69.88551811,114.4800642,231.8063478,192.2400055,179.1999969,341.3771264,152.8623856,182.917358,486.6854516,146.8580337,205.7500373,62.48446043,247.1662593,444.9657131,70.8309257,124.5607608,28.27556108,7.34499979,245.8000031,523.2604788,69.22885288,111.8824939,234.470328,195.5899963,180.0500031,342.9294468,153.7042796,186.8975144,488.6737898,147.3798531,207.6485364,62.52388993,248.055696,452.4970338,70.8309257,128.4201652,28.35324111,7.440000057,255.3099976,529.9808014,69.46763954,112.5122075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43234300,33994700,8546400,4637000,6924200,18290700,3981700,6469600,11557000,9025100,4173000,17175700,20980700,214769500,26912100,63079500,126332500,11062000,9836800,13614100
17/7/2024,228.3641357,187.9299927,184.8399963,353.7760925,157.8354187,180.5731659,496.7655945,154.1635132,214.4415894,64.27846527,257.938385,441.837616,72.37610626,117.9717712,29.15917397,7.840000153,248.5,569.0717163,70.67153168,115.7493362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.9383225,191.5800018,188.4499969,358.611113,158.0801551,183.0969195,503.9869055,155.0594728,215.1238655,64.45589425,258.9760561,443.162588,72.64353894,121.8311756,29.42134295,7.909999847,258.4700012,569.3992502,70.7411781,116.2806585,226.129179,185.9900055,183.7899933,352.1941106,154.9573158,179.4559202,494.0452444,149.0831435,210.8819095,63.48989789,254.8352038,437.5140822,71.81151945,116.7019708,28.46005174,7.572000027,246.1799927,547.2530251,69.59698029,114.6768579,228.9328431,191.3500061,185.3200073,354.9329477,155.162901,182.5183494,497.5767607,149.211142,211.4059736,63.54903838,255.9321988,440.911151,71.84123335,121.3312528,28.56686249,7.572000027,252.7299957,549.9332171,69.82582289,114.8637992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57345900,48076100,4899600,3061000,7296600,20734100,3908900,13801400,11572500,12508200,3711500,21778000,11161600,390086200,45395000,65800500,115584800,10330800,13533800,13602800
18/7/2024,223.6747284,183.75,180.2299957,352.026001,158.5598602,177.2513885,480.9677734,153.0214081,207.6287384,64.25874329,256.4757385,438.699585,71.69265747,121.0712891,28.84844971,7.53000021,249.2299957,560.1973267,70.46259308,116.8907013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229.9206291,189.6799927,187.3699951,365.0775627,160.8212227,182.049513,498.2593185,154.6459527,214.2141665,64.86988158,259.2527739,442.9633489,73.22794128,122.3810919,29.80003245,8.06000042,257.1400146,577.2313321,70.83072854,117.9926963,221.7690448,181.4499969,179.8800049,351.7491511,156.8662881,176.0343988,478.9992389,152.2337514,206.8970342,63.79545618,254.5782776,432.7522291,71.66294357,116.5419901,28.77076967,7.489999771,247.1999969,557.2987181,70.0745619,115.552558,229.7609861,189.5899963,184.2400055,352.4907165,157.8354349,181.4809127,494.1342653,153.198638,213.2154814,63.87431516,255.0032263,442.6545272,72.2770586,121.8311738,29.04265072,7.869999886,251.0899963,560.3561255,70.32330022,116.0543561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66034600,51043600,5354800,3876300,6577700,25315700,3320200,10166200,12415100,11128200,3421800,20794800,14440100,320979500,47279700,56454300,110869000,6834800,10682700,13033600
19/7/2024,223.8044281,183.1300049,179.6699982,343.720459,155.7992096,177.2214508,479.7015686,152.3026886,207.4309845,64.35731506,254.2620392,435.4519348,72.00962067,117.9117889,29.10091019,7.46999979,239.1999969,561.1800537,70.39295197,114.204567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.2888214,184.9299927,181.5,352.4808024,159.27447,179.8449483,487.2888854,154.0945929,209.9722141,64.70231371,257.3849752,439.4666774,72.12848384,121.5812204,29.13004089,7.610000134,249.4400024,565.7165136,70.97002675,116.9694033,222.7767508,180.1100006,177.3899994,342.7910281,155.0747993,176.6927603,477.9803386,151.7414781,206.5806138,63.89402794,252.0384323,430.3613327,71.16769398,117.3518779,28.69308954,7.309999943,236.8300018,557.4178365,70.29345815,114.0077843,224.3132884,181.1399994,181.3999939,351.3536389,159.0591007,178.4384405,483.8463952,154.0945929,208.8350822,64.70231371,257.3355738,431.4571663,71.61342521,120.3314134,29.07178133,7.5,247.7899933,562.9568919,70.84067795,116.6840632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49151500,43081800,5121300,3462700,6427700,18881900,2032700,7398000,8095900,13775700,3470600,20940400,11913300,217223800,30021200,33123300,87403900,4290400,11665500,16157700
22/7/2024,223.4552307,182.5500031,178.8999939,345.358551,153.6847076,181.2215424,481.7888489,151.8596344,207.9253845,63.84474182,256.4955444,441.2598572,74.14910889,123.5209198,28.741642,7.539999962,251.5099945,554.4299927,70.02481079,113.4174194,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227.266613,185.0599976,182.7200012,346.212358,155.6328002,182.2489986,484.1926419,152.716203,209.7942206,64.35731771,256.7426119,442.9135642,74.62454644,124.0508367,29.35337207,7.639999866,253.2100067,560.1079744,70.90037456,114.0766571,222.5871812,182.4799957,177.2299957,338.9154152,153.5476558,179.7850946,477.1790884,151.2196568,207.361775,63.40117319,253.3923629,437.2451449,72.37610633,119.8414879,28.5280205,7.329999924,243.75,552.9906247,69.87557387,112.738514,226.4983442,185,181.3600006,345.4876173,154.8888068,180.1442065,479.3355768,152.3814538,208.1033768,64.31788822,255.2700694,440.1142254,72.42563453,120.3314101,29.23685294,7.590000153,244.2100067,558.9167712,70.50239172,113.3288695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48201800,39931900,4883500,2659600,5577300,24100300,1792500,6840600,7663200,11794200,2759500,15808800,19385500,258068900,46483200,38964600,101225400,3377300,12666100,12065900
23/7/2024,224.5028534,186.4100037,186.4799957,341.6852722,150.8457489,181.3412476,486.8437195,149.9987946,207.974823,64.03203583,251.0699158,443.1625977,72.70297241,122.5710678,28.64454079,7.429999828,246.3800049,550.6281128,70.29345703,111.5873184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.4285114,189.3899994,187.0399933,346.1428469,153.3029123,183.1567622,490.4642616,151.1310406,209.1119398,65.09660967,257.0884896,446.6891782,74.32739786,124.6707497,28.78048039,7.659999847,255.7599945,554.7377367,70.34320015,113.3190269,222.1781031,183.5599976,179,338.9154062,150.6010125,181.0918647,481.0370136,149.2308335,207.0058008,63.92360659,250.5362417,441.4192358,72.54448819,122.0811456,28.47947048,7.420000076,245.6300049,548.7519722,69.7561813,111.3511702,223.8642965,184.1000061,179.1000061,343.2340073,153.0581759,181.6006155,481.8283761,150.9439705,208.6570991,64.49532301,256.6338638,442.216189,73.92128772,122.7610409,28.76106177,7.5,253.6000061,554.6880553,70.11436512,112.9648121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39960300,47537700,7614300,2027800,6238700,36352700,2020500,6261900,5557300,11810300,2653100,13107100,11041800,173911000,25528300,23486300,111928200,2785600,9263600,11251700
24/7/2024,218.0474396,180.8300018,180.0700073,333.6139832,151.8051453,172.2038879,481.4525146,153.8681335,206.254303,64.86988831,250.3978882,427.2731018,70.41490936,114.2323532,29.1106205,7.099999905,215.9900055,555.6409912,70.24369812,113.1616058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224.2933403,185.4499969,187,342.3305951,152.421871,175.7550981,490.6423301,153.9961321,209.6557859,65.02760628,251.3466337,439.8054007,72.69307106,119.9314698,29.12033073,7.5,225.9900055,557.0108658,70.48248478,113.3485471,216.6406291,180.4100037,179.9700012,333.0282463,150.1898756,171.3958898,480.5819978,149.9790968,205.7401366,63.90389202,243.2329329,425.9680733,70.40500977,113.4224808,28.46004951,7.090000153,214.7100067,548.9604141,69.98500815,111.2527824,223.4951403,183.1999969,185.6199951,340.4741004,151.433141,173.1714948,483.9849108,150.4024534,207.20356,64.16017245,243.4305989,438.7793089,72.55440113,119.1515914,28.65425052,7.329999924,225.4199982,555.889156,70.16410004,111.9415292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61777600,41532400,5109100,2835800,5971700,49585200,1598600,7168200,7119000,13244600,5983300,26805800,18563300,327776900,29579400,34636100,167942900,3156200,22490800,14925200
25/7/2024,216.9998169,179.8500061,184.3500061,341.8143005,154.223114,166.8670807,486.4084778,157.1762848,206.3334045,65.12617493,248.5102997,416.8128967,70.73187256,112.2626572,29.30482101,7.269999981,220.25,555.5715332,69.66662598,115.5427094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220.3522446,183.8999939,188.3500061,345.6861686,154.9279562,172.991924,490.7610319,158.1017802,207.8363885,65.93446074,253.085978,428.1696476,71.742183,116.6119838,30.03307203,7.409999847,226,565.7066062,70.41284094,116.1330649,214.1362751,176.8000031,179.4499969,331.539047,151.3645941,166.7773065,478.0199267,153.5924613,205.7203519,64.91917573,248.154522,415.9262885,70.23662071,106.283585,29.10090977,7,216.2299957,554.4796322,69.59697955,112.7188322,218.4365586,182.9100037,179.4499969,333.0877821,152.0988034,172.0941516,480.8094991,154.0650493,206.3136243,65.09660469,251.2082717,427.1734408,70.85072817,113.0225419,29.10090977,7,216.8000031,557.87451,70.24370071,113.3190291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51391200,44464200,6128000,3291300,5432100,44852000,1489700,10019600,6403800,16328600,3323100,29943800,13855400,460067000,42296200,35574200,100636500,3102900,18821200,17021700
26/7/2024,217.46875,182.5,186.8899994,347.949707,154.5167999,166.5877686,493.6495667,158.1608582,209.8634491,66.09217834,249.0439758,423.6568298,71.87094879,113.0425339,30.29937363,7.409999847,219.8000031,565.5377808,69.42784119,115.444313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,0,218.9953003,183.1900024,189.5899963,350.3919385,155.6915319,167.6750743,498.5659824,159.0863536,210.7731456,66.15131882,251.0699318,427.2930088,72.08886082,116.1820482,30.4076899,7.5,222.2799988,574.8787379,69.8855188,116.1330599,215.5231329,180.2400055,184.6300049,344.3756913,153.7532234,163.6550234,490.3060042,157.0089165,206.2839738,65.06703408,247.8086386,415.6871759,71.18750635,111.5627668,29.55099759,7.289999962,215.3300018,555.8891622,68.48263857,114.5981341,218.2070724,180.3899994,185.8600006,346.1229946,154.4091153,166.7373922,490.3752568,157.284594,206.8970416,65.12617456,249.9334126,416.6136713,71.31626912,116.1720553,29.68885569,7.480000019,221.1900024,555.8891622,69.87557473,114.8933081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41601300,29506000,6272000,1894900,5232500,41336900,2249700,8356900,8027800,13530100,4002900,23583800,8892000,293399100,35657100,29482400,94604100,3201900,16789300,11252500
29/7/2024,217.7481232,183.1999969,185.4299927,342.0426636,153.3029175,169.1115265,487.4075928,156.1129456,208.4890137,65.87532043,258.3534851,425.1113281,72.85155487,111.5727615,30.25013733,7.329999924,232.1000061,562.5895996,69.26865387,114.2340851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218.8057316,184.75,187.0800018,348.843216,154.9181721,170.0092988,496.5875365,157.5307245,211.2181031,66.07246038,260.8340216,430.5107518,73.16851577,116.2620396,30.45692636,7.519999981,234.2700043,567.1558077,69.54723959,115.5033536,215.2637298,182.3800049,183.8300018,340.6527769,151.5995464,167.5753346,485.7654869,155.6108218,208.1923699,65.44160353,247.2947294,423.0890296,71.51436874,111.282813,29.97442113,7.230000019,224.6999969,557.6362399,68.78112127,113.5256554,216.4710093,183.8399963,186.6999969,347.6518673,154.9181721,168.4132574,495.024585,157.5011887,210.2688461,65.92460166,250.5757921,429.9429067,71.8115229,113.6724433,30.22059738,7.460000038,224.8999939,561.5572559,69.49748889,115.4344789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36311800,33270100,3608600,2190300,5072000,20293800,1599500,5625000,6533600,12140200,9381000,15125800,10471800,248152100,41713700,65272600,129201800,2965000,10315300,8861800
30/7/2024,218.3068542,181.7100067,186.8600006,339.2529297,156.2103882,169.8696442,500.2179871,158.84021,212.7804108,66.71317291,263.3145752,421.3157959,73.61424255,103.7139816,30.90989113,7.420000076,222.6199951,572.0993042,68.84082031,116.270813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.8334046,185.8600006,188.1300049,343.2240514,156.7194292,170.8073263,503.9770042,159.0568159,213.3736832,66.86103163,264.2336588,427.4225181,73.78262639,111.9727003,31.05759839,7.949999809,232.4100037,575.1765235,69.49748553,116.6939025,215.6328867,179.3800049,185.1499939,336.1753043,153.1462831,168.0242199,492.9274235,155.9160445,210.5753854,65.41202978,257.2564772,415.7768581,72.76240868,102.524163,29.32451726,7.099999905,220,561.8351812,68.63188103,114.3619971,218.6959746,184.7200012,186.1000061,341.1789261,153.1658662,169.8197798,492.9373253,156.0932594,210.8423512,65.53031825,257.9383857,426.0975764,72.99022788,111.5027717,30.53570403,7.579999924,232.25,562.738535,69.1990041,114.4899051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41643800,39508600,4789000,1970800,5740900,18959700,2642500,6545700,8850700,13258000,4936600,32687600,8515700,486833300,89857500,90519300,100560300,4139100,12522500,12483900
31/7/2024,221.5794678,186.9799957,190.6000061,343.7006226,157.0914459,171.1165466,503.541748,155.4139099,210.4171753,65.78659821,262.2867737,416.763092,74.14910889,117.0019226,30.07289314,7.539999962,232.0700073,571.930481,68.29359436,116.6840668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.3155516,187.9400024,196.9499969,348.4560194,158.2857611,173.8198637,511.6830248,157.8753275,213.9669727,66.64417272,264.5301652,420.1800738,74.7136957,118.3217184,30.7818801,7.829999924,234.6799927,576.6357363,68.90051648,117.8352687,220.1327389,184.4600067,183.8600006,338.3892408,156.6802904,169.5903247,499.4166948,155.3056069,210.2886261,65.658458,260.1125984,410.6463681,73.21803297,110.8628716,30.00396221,7.260000229,226.7899933,558.192112,67.94536222,116.6545501,220.9409108,185.0500031,189.8800049,342.8567531,158.2857611,172.8123624,499.4166948,157.3830439,212.375,66.5357435,262.3065584,418.9049304,73.79252694,112.8825638,30.72279833,7.480000019,227.8999939,561.2892037,68.83087006,117.7171946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50036300,41667300,15417000,2568100,6209200,25729100,2658900,8293200,9071600,15576800,4652100,42891400,14632900,473174200,40978700,66168200,67497000,4713200,22908800,15137700
1/8/2024,217.8678436,184.0700073,178.3099976,329.1265869,149.4067078,170.3384857,494.7278137,158.2789917,205.6313782,66.98917389,265.5974731,415.527771,73.1486969,109.1931381,30.18120956,7.159999847,216.8600006,568.5654297,69.43778992,115.0704193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223.974045,190.6000061,191.1699982,347.3043958,156.1418599,173.6203731,508.4779712,158.3282231,211.4356441,67.13703261,265.6172277,425.8385166,74.0797728,120.1414521,30.33876222,7.659999847,231.8699951,583.1872803,69.44774158,117.5695983,216.5308675,181.8699951,176.6900024,325.7114195,148.8291333,168.4631367,489.3464642,155.2760743,204.0690684,65.74717119,259.3219547,411.5230309,72.56430334,106.7935071,29.45252805,7.070000172,214.3300018,562.9370084,68.17419501,114.4899052,223.8642923,189.2899933,190,343.7998818,155.3684992,169.8297501,504.5012946,156.0341801,210.8126937,66.04288863,263.6901199,419.1938348,73.99062353,117.5118533,30.25013862,7.570000172,227.6900024,572.9629027,68.56223377,116.4479205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62501000,70435600,13887000,3747900,16689900,24531400,4006800,7213400,10918600,16495900,4936000,30296400,9563500,523462300,39753100,50282600,83861900,3680800,17275500,15051500
2/8/2024,219.3644714,167.8999939,169.9499969,318.5534668,145.4224091,166.2486267,465.5656738,161.6068268,196.9101257,68.33960724,273.4443665,406.9405212,73.30718231,107.2534256,29.96457481,6.650000095,207.6699982,585.5002441,68.11450195,115.0015488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225.0915399,168.7700043,175.4600067,321.0652002,148.8389205,168.0940511,489.1288287,162.305876,202.3782023,68.67474665,273.562954,413.4258375,73.42603792,108.7032062,30.8409617,6.949999809,216.1300049,587.1976527,69.88551761,116.9595717,217.2193233,160.5500031,167.25,315.3666499,143.9246231,164.2635333,462.1726324,158.515287,194.6853201,66.72303561,265.6469035,402.8062689,71.23702561,101.3543431,29.55099862,6.590000153,205.7799988,571.0272548,67.39813436,113.5650142,218.656065,166.75,175.2200012,320.4198989,147.9480911,166.0291685,485.80507,159.4013913,201.5970549,67.55103241,266.2398714,410.9253486,72.13838762,103.7439733,30.40769096,6.900000095,214.8800049,578.0552995,69.24874811,114.1061778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105568600,141448400,11742800,4246700,13278600,29130100,6115500,11280400,18041700,22514800,9585900,29437900,11526600,482027500,42364700,63300900,82880100,5094000,23578700,20403800
5/8/2024,208.7983398,161.0200043,167.0299988,314.5128479,141.6143036,158.8569031,454.0709229,158.7614441,192.7175903,67.12717438,265.3010254,393.6510925,70.74177551,100.4344864,29.28512764,6.539999962,198.8800049,565.776062,67.24888611,112.9254532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.0188018,162.9600067,167.6799927,318.265557,142.700934,164.0241093,458.1860741,163.2215318,193.9733737,68.55646531,274.6105095,399.5187649,71.93038454,103.394036,29.55099845,6.789999962,203.8800049,582.5122817,68.23389529,114.165205,195.5582442,151.6100006,162.5,304.8332381,140.3906213,154.5475594,432.6543551,158.1017859,188.7623806,66.76246473,264.5400384,384.1173866,70.07813982,90.67599893,28.40874076,6.010000229,182,562.5995404,66.57232519,111.4298854,198.6412762,154.2100067,162.5200043,306.7691722,142.4561976,155.1161597,442.7641662,161.2622379,191.8771173,68.00445992,270.8254497,387.6937956,70.38519356,92.04578251,28.64506974,6.03000021,185.2200012,577.8467713,67.75631439,113.6830822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119548600,83149400,9255100,4681300,13037200,53630700,4177200,12032200,13927000,25484300,6794900,40709200,13191500,552842400,37838000,65657400,100308800,4587400,20770500,18025900
6/8/2024,206.7629395,161.9299927,165.0399933,324.083252,140.2144012,157.8992767,465.150177,156.5166168,198.0966797,67.07789612,266.8921204,398.0941772,71.81152344,104.233902,28.87155151,6.429999828,200.6399994,564.1778564,67.39813232,112.3252716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.5167287,165.0800018,169.1900024,329.7718948,142.035241,160.1736629,470.1259433,158.9878746,200.3313829,67.8566042,269.9953018,404.1312183,72.54449411,107.6933668,29.59038574,6.619999886,202.8999939,573.2805853,68.28364013,113.7716401,200.6168345,158.5399933,163.3899994,308.2583292,140.1067166,156.0239276,452.4980679,156.487081,191.8276758,66.80188965,264.9353354,396.9884023,70.83092682,100.5344764,28.80262246,6.389999866,192.6699982,558.400633,67.33843756,111.8037832,204.8372966,161.7100067,168.8899994,311.7826877,141.4478825,158.9367182,456.039486,158.564518,193.2119932,67.1764661,266.6944544,398.4827125,70.9795039,103.8239616,29.27528043,6.619999886,200.75,564.0389302,67.49762613,112.6106042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69660500,59950800,5817300,5071700,9692700,49004600,2209300,7607100,10605800,12969100,3369300,24946500,13469700,409012100,29031800,41670300,73783900,3216500,14815100,13647800
7/8/2024,209.3471069,162.7700043,163.2400055,323.447876,139.4116821,158.5476685,467.9100952,156.4477081,198.1560059,67.48203278,266.2102051,396.9186401,71.93038177,98.89472961,28.408741,6.320000172,191.7599945,561.9245605,66.57232666,113.8208389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.1584894,167.5800018,167.9799957,332.7601619,142.6617746,162.5776893,483.2825238,158.1411648,203.446105,68.19174862,269.9360012,408.5244425,73.50527904,108.7832018,29.35405694,6.75,203.4900055,567.4536798,67.66677373,115.2376982,205.9248297,161.4299927,162.9900055,322.1076465,139.2844144,158.0788274,467.4748368,155.7486739,197.9582484,66.86103517,265.4294636,395.9622902,71.84123251,98.67476237,28.30042284,6.309999943,191.4799957,552.9410065,66.47282526,113.4075908,206.4336747,166.5500031,167,331.1022355,141.5359928,160.8519639,474.221312,156.4181723,201.2311821,67.07789363,266.3979787,407.0899327,72.1879073,107.7933491,29.17680973,6.599999905,200.7700043,562.4506384,67.52748088,113.5945321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63516400,48408200,5186400,3011700,8867900,25138600,2587600,5993000,9204400,13365300,3540000,20650900,9571200,411440400,32866100,32106700,71159800,4320700,18499200,13660700
8/8/2024,212.8292236,165.8000031,168.8699951,333.7330933,141.4478912,161.6300354,480.5325012,157.7473297,201.7750397,67.74817657,268.0088501,401.1625061,73.48547363,104.9537888,28.32011604,6.639999866,198.8399963,562.083313,67.31854248,115.9953156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.7172171,166.6900024,169.3500061,334.0011331,141.7709452,163.2859414,482.4713906,158.2199177,202.6155278,67.87631678,270.439985,404.3204645,73.50528038,105.4837057,28.56629229,6.710000038,200.6999969,568.2477482,67.57722487,116.211781,208.3593253,162.5500031,164,325.2448019,139.7053688,159.8145359,472.0153472,155.5911255,199.5304537,66.8807428,264.9353158,398.4229375,72.35629999,97.50493482,28.10348162,6.409999847,192.0399933,560.2270452,66.33353327,113.8700342,212.6296775,165.1699982,164.2299957,327.6175618,140.0577899,160.1137832,472.7176837,156.1228001,200.2028473,67.02860151,265.775351,400.9134544,72.53459097,101.9842462,28.48751597,6.460000038,195.6999969,560.2270452,66.5026735,114.2144076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47161100,44616200,6063800,2268300,7531100,25578800,1936400,5094800,7761200,15240900,3227200,20203000,8828000,391910000,32094400,27594800,65033900,2860800,12489800,13851000
